Postal Code,ZIP_CIDE,Walk_Score
H1R,H1R 3W4,51
H1R,H1R 3W5,53
H1R,H1R 3W6,58
H1R,H1R 3W9,50
H1R,H1R 3X1,49
H1R,H1R 3X2,69
H1R,H1R 3X3,73
H1R,H1R 3X4,69
H1R,H1R 3X5,46
H1R,H1R 3X6,46
H1R,H1R 3X7,46
H1R,H1R 3X8,47
H1R,H1R 3X9,43
H1R,H1R 3Y1,53
H1R,H1R 3Y2,51
H1R,H1R 3Y3,51
H1R,H1R 3Y4,52
H1R,H1R 3Y5,46
H1R,H1R 3Y6,69
H1R,H1R 3Y7,56
H1R,H1R 3Y9,30
H1R,H1R 3Z1,44
H1R,H1R 3Z2,32
H1R,H1R 3Z3,32
H1R,H1R 3Z4,35
H1R,H1R 3Z5,12
H1R,H1R 3Z6,37
H1R,H1R 3Z7,35
H1R,H1R 3Z8,37
H1R,H1R 3Z9,49
H1R,H1R 4A1,72
H1R,H1R 4A2,57
H1R,H1R 4A3,65
H1R,H1R 4A4,50
H1S,H1S 0A1,74
H1S,H1S 0A2,74
H1S,H1S 0A3,78
H1S,H1S 0A4,86
H1S,H1S 0A5,81
H1S,H1S 0A6,76
H1S,H1S 0A7,88
H1S,H1S 0A9,78
H1S,H1S 0B1,88
H1S,H1S 0B2,94
H1S,H1S 0B3,87
H1S,H1S 0B4,88
H1S,H1S 0B5,94
H1S,H1S 0B6,94
H1S,H1S 0B7,92
H1S,H1S 0B8,89
H1S,H1S 0B9,79
H1S,H1S 0C1,87
H1S,H1S 0C2,77
H1S,H1S 0C5,83
H1S,H1S 0C6,93
H1S,H1S 0C8,70
H1S,H1S 0C9,93
H1S,H1S 0E1,74
H1S,H1S 1A1,70
H1S,H1S 1A2,70
H1S,H1S 1A4,77
H1S,H1S 1A5,77
H1S,H1S 1A6,81
H1S,H1S 1A7,85
H1S,H1S 1A9,81
H1S,H1S 1B1,55
H1S,H1S 1B4,89
H1S,H1S 1B5,89
H1S,H1S 1B6,89
H1S,H1S 1B7,91
H1S,H1S 1B8,90
H1S,H1S 1B9,85
H1S,H1S 1C1,85
H1S,H1S 1C2,81
H1S,H1S 1C3,69
H1S,H1S 1C4,69
H1S,H1S 1C5,78
H1S,H1S 1C6,78
H1S,H1S 1C7,78
H1S,H1S 1C8,78
H1S,H1S 1C9,91
H1S,H1S 1E1,88
H1S,H1S 1E2,92
H1S,H1S 1E3,92
H1S,H1S 1E4,91
H1S,H1S 1E5,93
H1S,H1S 1E6,88
H1S,H1S 1E7,88
H1S,H1S 1E8,90
H1S,H1S 1E9,81
H1S,H1S 1G1,69
H1S,H1S 1G2,69
H1S,H1S 1G3,92
H1S,H1S 1G4,93
H1S,H1S 1G5,93
H1S,H1S 1G6,94
H1S,H1S 1G7,74
H1S,H1S 1G8,72
H1S,H1S 1G9,74
H1S,H1S 1H1,74
H1S,H1S 1H2,78
H1S,H1S 1H4,87
H1S,H1S 1H5,87
H1S,H1S 1H6,95
H1S,H1S 1H7,95
H1S,H1S 1H8,94
H1S,H1S 1H9,95
H1S,H1S 1J1,75
H1S,H1S 1J2,78
H1S,H1S 1J3,73
H1S,H1S 1J4,73
H1S,H1S 1J5,80
H1S,H1S 1J6,80
H1S,H1S 1J7,70
H1S,H1S 1J8,78
H1S,H1S 1J9,75
H1S,H1S 1K1,83
H1S,H1S 1K2,85
H1S,H1S 1K3,85
H1S,H1S 1K4,90
H1S,H1S 1K5,90
H1S,H1S 1K6,89
H1S,H1S 1K7,95
H1S,H1S 1K8,73
H1S,H1S 1K9,95
H1S,H1S 1L1,95
H1S,H1S 1L2,95
H1S,H1S 1L3,95
H1S,H1S 1L4,95
H1S,H1S 1L5,95
H1S,H1S 1L6,95
H1S,H1S 1L7,95
H1S,H1S 1L8,66
H1S,H1S 1L9,95
H1S,H1S 1M1,72
H1S,H1S 1M2,89
H1S,H1S 1M3,72
H1S,H1S 1M4,94
H1S,H1S 1M5,94
H1S,H1S 1M6,93
H1S,H1S 1M7,93
H1S,H1S 1M8,88
H1S,H1S 1M9,88
H1S,H1S 1N1,68
H1S,H1S 1N2,51
H1S,H1S 1N3,89
H1S,H1S 1N4,89
H1S,H1S 1N5,92
H1S,H1S 1N6,93
H1S,H1S 1N7,92
H1S,H1S 1N8,92
H1S,H1S 1N9,93
H1S,H1S 1P1,69
H1S,H1S 1P2,88
H1S,H1S 1P3,88
H1S,H1S 1P4,92
H1S,H1S 1P5,92
H1S,H1S 1P6,92
H1S,H1S 1P7,88
H1S,H1S 1P8,90
H1S,H1S 1P9,95
H1S,H1S 1R1,95
H1S,H1S 1R2,87
H1S,H1S 1R3,87
H1S,H1S 1R4,89
H1S,H1S 1R5,69
H1S,H1S 1R6,87
H1S,H1S 1R7,87
H1S,H1S 1R8,94
H1S,H1S 1R9,94
H1S,H1S 1S1,91
H1S,H1S 1S2,88
H1S,H1S 1S3,67
H1S,H1S 1S4,88
H1S,H1S 1S5,74
H1S,H1S 1S6,91
H1S,H1S 1S7,91
H1S,H1S 1S8,88
H1S,H1S 1S9,88
H1S,H1S 1T1,88
H1S,H1S 1T2,86
H1S,H1S 1T3,83
H1S,H1S 1T4,83
H1S,H1S 1T5,87
H1S,H1S 1T6,83
H1S,H1S 1T7,88
H1S,H1S 1T8,88
H1S,H1S 1T9,87
H1S,H1S 1V1,90
H1S,H1S 1V2,86
H1S,H1S 1V3,90
H1S,H1S 1V4,86
H1S,H1S 1V5,71
H1S,H1S 1V6,84
H1S,H1S 1V7,77
H1S,H1S 1V9,77
H1S,H1S 1W1,88
H1S,H1S 1W2,88
H1S,H1S 1W3,90
H1S,H1S 1W4,92
H1S,H1S 1W5,92
H1S,H1S 1W6,84
H1S,H1S 1W7,93
H1S,H1S 1W8,88
H1S,H1S 1W9,88
H1S,H1S 1X1,89
H1S,H1S 1X2,93
H1S,H1S 1X3,93
H1S,H1S 1X4,94
H1S,H1S 1X5,94
H1S,H1S 1X6,94
H1S,H1S 1X7,93
H1S,H1S 1X8,88
H1S,H1S 1X9,91
H1S,H1S 1Y1,94
H1S,H1S 1Y2,94
H1S,H1S 1Y3,89
H1S,H1S 1Y4,89
H1S,H1S 1Y5,89
H1S,H1S 1Y6,90
H1S,H1S 1Y7,92
H1S,H1S 1Y8,93
H1S,H1S 1Y9,93
H1S,H1S 1Z1,92
H1S,H1S 1Z2,92
H1S,H1S 1Z3,92
H1S,H1S 1Z4,92
H1S,H1S 1Z5,94
H1S,H1S 1Z6,92
H1S,H1S 1Z7,92
H1S,H1S 1Z8,92
H1S,H1S 1Z9,85
H1S,H1S 2A1,89
H1S,H1S 2A2,85
H1S,H1S 2A3,87
H1S,H1S 2A4,92
H1S,H1S 2A5,92
H1S,H1S 2A6,89
H1S,H1S 2A7,89
H1S,H1S 2A9,86
H1S,H1S 2B1,87
H1S,H1S 2B2,87
H1S,H1S 2B3,88
H1S,H1S 2B4,95
H1S,H1S 2B5,88
H1S,H1S 2B6,87
H1S,H1S 2B7,88
H1S,H1S 2B8,88
H1S,H1S 2B9,91
H1S,H1S 2C1,91
H1S,H1S 2C2,67
H1S,H1S 2C3,86
H1S,H1S 2C4,86
H1S,H1S 2C5,86
H1S,H1S 2C6,88
H1S,H1S 2C7,67
H1S,H1S 2C8,67
H1S,H1S 2C9,88
H1S,H1S 2E1,88
H1S,H1S 2E2,94
H1S,H1S 2E3,94
H1S,H1S 2E4,94
H1S,H1S 2E5,94
H1S,H1S 2E6,94
H1S,H1S 2E7,94
H1S,H1S 2E8,95
H1S,H1S 2E9,88
H1S,H1S 2G1,85
H1S,H1S 2G2,92
H1S,H1S 2G3,92
H1S,H1S 2G4,95
H1S,H1S 2G5,95
H1S,H1S 2G6,95
H1S,H1S 2G7,95
H1S,H1S 2G8,94
H1S,H1S 2G9,87
H1S,H1S 2H1,92
H1S,H1S 2H2,92
H1S,H1S 2H3,95
H1S,H1S 2H4,95
H1S,H1S 2H5,95
H1S,H1S 2H6,95
H1S,H1S 2H7,91
H1S,H1S 2H8,91
H1S,H1S 2H9,88
H1S,H1S 2J1,88
H1S,H1S 2J2,94
H1S,H1S 2J3,92
H1S,H1S 2J4,94
H1S,H1S 2J5,95
H1S,H1S 2J6,95
H1S,H1S 2J7,91
H1S,H1S 2J8,88
H1S,H1S 2J9,80
H1S,H1S 2K1,80
H1S,H1S 2K2,84
H1S,H1S 2K3,80
H1S,H1S 2K4,91
H1S,H1S 2K5,91
H1S,H1S 2K6,90
H1S,H1S 2K7,94
H1S,H1S 2K8,89
H1S,H1S 2K9,84
H1S,H1S 2L1,84
H1S,H1S 2L2,89
H1S,H1S 2L3,89
H1S,H1S 2L4,89
H1S,H1S 2L5,90
H1S,H1S 2L6,90
H1S,H1S 2L7,88
H1S,H1S 2L8,90
H1S,H1S 2L9,88
H1S,H1S 2M1,88
H1S,H1S 2M2,88
H1S,H1S 2M3,87
H1S,H1S 2M4,81
H1S,H1S 2M5,73
H1S,H1S 2M6,87
H1S,H1S 2M7,81
H1S,H1S 2M8,81
H1S,H1S 2M9,73
H1S,H1S 2N1,81
H1S,H1S 2N2,69
H1S,H1S 2N3,73
H1S,H1S 2N4,83
H1S,H1S 2N5,88
H1S,H1S 2N6,89
H1S,H1S 2N7,89
H1S,H1S 2N8,89
H1S,H1S 2N9,90
H1S,H1S 2P1,75
H1S,H1S 2P2,87
H1S,H1S 2P3,74
H1S,H1S 2P4,69
H1S,H1S 2P5,83
H1S,H1S 2P6,83
H1S,H1S 2P7,83
H1S,H1S 2P8,85
H1S,H1S 2P9,83
H1S,H1S 2R1,85
H1S,H1S 2R2,85
H1S,H1S 2R3,75
H1S,H1S 2R4,85
H1S,H1S 2R5,73
H1S,H1S 2R6,73
H1S,H1S 2S1,79
H1S,H1S 2S2,79
H1S,H1S 2S7,79
H1S,H1S 2S8,69
H1S,H1S 2S9,69
H1S,H1S 2T7,74
H1S,H1S 2T8,73
H1S,H1S 2T9,69
H1S,H1S 2V4,78
H1S,H1S 2V5,87
H1S,H1S 2V6,55
H1S,H1S 2V7,78
H1S,H1S 2V8,72
H1S,H1S 2V9,90
H1S,H1S 2W1,86
H1S,H1S 2W2,90
H1S,H1S 2W3,86
H1S,H1S 2W4,86
H1S,H1S 2W5,73
H1S,H1S 2W6,82
H1S,H1S 2W7,88
H1S,H1S 2W8,88
H1S,H1S 2W9,85
H1S,H1S 2X1,83
H1S,H1S 2X3,85
H1S,H1S 2X4,76
H1S,H1S 2X5,58
H1S,H1S 2X6,83
H1S,H1S 2X7,76
H1S,H1S 2X8,72
H1S,H1S 2X9,67
H1S,H1S 2Y1,58
H1S,H1S 2Y3,73
H1S,H1S 2Y4,73
H1S,H1S 2Y5,88
H1S,H1S 2Y6,85
H1S,H1S 2Y7,67
H1S,H1S 2Y8,76
H1S,H1S 2Y9,66
H1S,H1S 2Z1,66
H1S,H1S 2Z2,66
H1S,H1S 2Z3,66
H1S,H1S 2Z4,66
H1S,H1S 2Z5,66
H1S,H1S 2Z6,70
H1S,H1S 2Z7,69
H1S,H1S 2Z8,66
H1S,H1S 2Z9,66
H1S,H1S 3A2,88
H1S,H1S 3A4,69
H1S,H1S 3A6,88
H1S,H1S 3A7,79
H1S,H1S 3A8,62
H1S,H1S 3A9,93
H1S,H1S 3B1,94
H1S,H1S 3B2,72
H1S,H1S 3B3,76
H1S,H1S 3B4,95
H1S,H1S 3B5,79
H1S,H1S 3B6,79
H1S,H1S 3B7,85
H1S,H1S 3B8,79
H1S,H1S 3B9,66
H1S,H1S 3C2,87
H1S,H1S 3C3,79
H1S,H1S 3C4,79
H1S,H1S 3C5,89
H1S,H1S 3C6,85
H1S,H1S 3C7,93
H1S,H1S 3C8,93
H1S,H1S 3C9,78
H1S,H1S 3E1,78
H1S,H1S 3E2,67
H1S,H1S 3E3,66
H1S,H1S 3E4,84
H1S,H1S 3E5,78
H1S,H1S 3E6,78
H1S,H1S 3E7,88
H1S,H1S 3E8,88
H1S,H1S 3E9,85
H1S,H1S 3G1,73
H1S,H1S 3G2,95
H1S,H1S 3G3,89
H1S,H1S 3G4,94
H1S,H1S 3G5,94
H1S,H1S 3G6,94
H1S,H1S 3G7,74
H1S,H1S 3G9,84
H1S,H1S 3H1,89
H1S,H1S 3H2,90
H1S,H1S 3H3,83
H1S,H1S 3H4,77
H1S,H1S 3H5,75
H1S,H1S 3H6,85
H1S,H1S 9X1,66
H1S,H1S 9Y1,66
H1S,H1S 9Y2,66
H1S,H1S 9Y3,66
H1S,H1S 9Y4,66
H1S,H1S 9Y5,66
H1S,H1S 9Y6,66
H1S,H1S 9Y7,66
H1S,H1S 9Y8,66
H1S,H1S 9Y9,66
H1T,H1T 0A1,50
H1T,H1T 0A2,51
H1T,H1T 0A3,29
H1T,H1T 0A4,66
H1T,H1T 0A5,60
H1T,H1T 0A6,47
H1T,H1T 0A8,68
H1T,H1T 0A9,69
H1T,H1T 0B2,51
H1T,H1T 1A1,76
H1T,H1T 1A2,76
H1T,H1T 1A3,76
H1T,H1T 1A4,76
H1T,H1T 1A5,68
H1T,H1T 1A6,69
H1T,H1T 1A7,68
H1T,H1T 1A8,68
H1T,H1T 1A9,68
H1T,H1T 1B1,68
H1T,H1T 1B2,70
H1T,H1T 1B3,70
H1T,H1T 1B4,70
H1T,H1T 1B5,70
H1T,H1T 1B6,70
H1T,H1T 1B7,75
H1T,H1T 1B8,75
H1T,H1T 1B9,73
H1T,H1T 1C1,73
H1T,H1T 1C2,73
H1T,H1T 1C3,74
H1T,H1T 1C4,83
H1T,H1T 1C6,81
H1T,H1T 1C7,87
H1T,H1T 1C8,82
H1T,H1T 1C9,82
H1T,H1T 1E1,86
H1T,H1T 1E2,85
H1T,H1T 1E3,85
H1T,H1T 1E4,85
H1T,H1T 1E5,85
H1T,H1T 1E6,88
H1T,H1T 1E7,85
H1T,H1T 1E8,85
H1T,H1T 1E9,85
H1T,H1T 1G1,85
H1T,H1T 1G2,83
H1T,H1T 1G3,86
H1T,H1T 1G4,83
H1T,H1T 1G5,86
H1T,H1T 1G6,83
H1T,H1T 1G7,86
H1T,H1T 1G8,86
H1T,H1T 1G9,71
H1T,H1T 1H1,83
H1T,H1T 1H2,75
H1T,H1T 1H3,64
H1T,H1T 1H4,83
H1T,H1T 1H5,83
H1T,H1T 1H6,83
H1T,H1T 1H7,81
H1T,H1T 1H8,75
H1T,H1T 1H9,75
H1T,H1T 1J1,81
H1T,H1T 1J2,83
H1T,H1T 1J3,79
H1T,H1T 1J4,79
H1T,H1T 1J5,72
H1T,H1T 1J6,75
H1T,H1T 1J7,58
H1T,H1T 1J8,58
H1T,H1T 1J9,74
H1T,H1T 1K1,74
H1T,H1T 1K2,64
H1T,H1T 1K3,64
H1T,H1T 1K4,64
H1T,H1T 1K5,64
H1T,H1T 1K6,70
H1T,H1T 1K7,69
H1T,H1T 1K8,66
H1T,H1T 1K9,66
H1T,H1T 1L1,65
H1T,H1T 1L2,65
H1T,H1T 1L3,65
H1T,H1T 1L4,62
H1T,H1T 1L5,62
H1T,H1T 1L6,62
H1T,H1T 1L7,62
H1T,H1T 1L8,62
H1T,H1T 1L9,63
H1T,H1T 1M1,62
H1T,H1T 1M2,62
H1T,H1T 1M3,62
H1T,H1T 1M4,62
H1T,H1T 1M5,62
H1T,H1T 1M6,64
H1T,H1T 1M7,64
H1T,H1T 1M8,68
H1T,H1T 1M9,68
H1T,H1T 1N1,68
H1T,H1T 1N2,70
H1T,H1T 1N3,70
H1T,H1T 1N4,70
H1T,H1T 1N5,69
H1T,H1T 1N6,66
H1T,H1T 1N7,72
H1T,H1T 1N8,69
H1T,H1T 1N9,69
H1T,H1T 1P1,69
H1T,H1T 1P2,69
H1T,H1T 1P3,69
H1T,H1T 1P4,53
H1T,H1T 1P5,74
H1T,H1T 1P6,53
H1T,H1T 1P7,78
H1T,H1T 1P8,58
H1T,H1T 1P9,78
H1T,H1T 1R1,78
H1T,H1T 1R2,74
H1T,H1T 1R3,74
H1T,H1T 1R4,64
H1T,H1T 1R5,74
H1T,H1T 1R6,63
H1T,H1T 1R7,61
H1T,H1T 1R8,61
H1T,H1T 1R9,61
H1T,H1T 1S1,61
H1T,H1T 1S2,67
H1T,H1T 1S3,67
H1T,H1T 1S4,65
H1T,H1T 1S5,64
H1T,H1T 1S6,65
H1T,H1T 1S7,65
H1T,H1T 1S8,65
H1T,H1T 1S9,65
H1T,H1T 1T1,65
H1T,H1T 1T2,65
H1T,H1T 1T3,66
H1T,H1T 1T4,66
H1T,H1T 1T5,64
H1T,H1T 1T6,61
H1T,H1T 1T7,67
H1T,H1T 1T8,67
H1T,H1T 1T9,67
H1T,H1T 1V1,66
H1T,H1T 1V2,63
H1T,H1T 1V3,66
H1T,H1T 1V4,66
H1T,H1T 1V5,63
H1T,H1T 1V6,66
H1T,H1T 1V7,63
H1T,H1T 1V8,63
H1T,H1T 1V9,63
H1T,H1T 1W1,63
H1T,H1T 1W2,64
H1T,H1T 1W3,64
H1T,H1T 1W4,64
H1T,H1T 1W5,64
H1T,H1T 1W6,62
H1T,H1T 1W7,61
H1T,H1T 1W8,62
H1T,H1T 1W9,62
H1T,H1T 1X1,60
H1T,H1T 1X2,60
H1T,H1T 1X3,48
H1T,H1T 1X4,48
H1T,H1T 1X5,56
H1T,H1T 1X6,66
H1T,H1T 1X7,66
H1T,H1T 1X8,62
H1T,H1T 1X9,60
H1T,H1T 1Y1,60
H1T,H1T 1Y2,60
H1T,H1T 1Y3,60
H1T,H1T 1Y4,59
H1T,H1T 1Y5,59
H1T,H1T 1Y6,59
H1T,H1T 1Y7,59
H1T,H1T 1Y8,58
H1T,H1T 1Y9,59
H1T,H1T 1Z1,58
H1T,H1T 1Z2,58
H1T,H1T 1Z3,56
H1T,H1T 1Z4,57
H1T,H1T 1Z5,57
H1T,H1T 1Z6,57
H1T,H1T 1Z7,60
H1T,H1T 1Z8,60
H1T,H1T 1Z9,60
H1T,H1T 2A1,58
H1T,H1T 2A2,58
H1T,H1T 2A3,56
H1T,H1T 2A4,56
H1T,H1T 2A5,56
H1T,H1T 2A6,56
H1T,H1T 2A7,55
H1T,H1T 2A8,55
H1T,H1T 2A9,55
H1T,H1T 2B1,53
H1T,H1T 2B2,53
H1T,H1T 2B3,53
H1T,H1T 2B4,53
H1T,H1T 2B5,48
H1T,H1T 2B6,53
H1T,H1T 2B7,48
H1T,H1T 2B8,44
H1T,H1T 2B9,56
H1T,H1T 2C1,56
H1T,H1T 2C2,53
H1T,H1T 2C3,56
H1T,H1T 2C4,53
H1T,H1T 2C5,57
H1T,H1T 2C6,56
H1T,H1T 2C7,54
H1T,H1T 2C8,54
H1T,H1T 2C9,55
H1T,H1T 2E1,52
H1T,H1T 2E2,54
H1T,H1T 2E3,54
H1T,H1T 2E4,53
H1T,H1T 2E5,55
H1T,H1T 2E6,55
H1T,H1T 2E7,55
H1T,H1T 2E8,55
H1T,H1T 2E9,52
H1T,H1T 2G1,52
H1T,H1T 2G2,52
H1T,H1T 2G3,49
H1T,H1T 2G4,49
H1T,H1T 2G5,49
H1T,H1T 2G6,49
H1T,H1T 2G7,49
H1T,H1T 2G8,44
H1T,H1T 2G9,42
H1T,H1T 2H1,42
H1T,H1T 2H2,34
H1T,H1T 2H3,50
H1T,H1T 2H4,45
H1T,H1T 2H5,45
H1T,H1T 2H6,40
H1T,H1T 2H7,40
H1T,H1T 2H8,41
H1T,H1T 2H9,31
H1T,H1T 2J1,40
H1T,H1T 2J2,42
H1T,H1T 2J3,47
H1T,H1T 2J4,79
H1T,H1T 2J5,81
H1T,H1T 2J6,69
H1T,H1T 2J7,64
H1T,H1T 2J8,64
H1T,H1T 2J9,50
H1T,H1T 2K1,63
H1T,H1T 2K2,66
H1T,H1T 2K3,74
H1T,H1T 2K4,78
H1T,H1T 2K5,81
H1T,H1T 2K7,44
H1T,H1T 2K8,54
H1T,H1T 2K9,63
H1T,H1T 2L1,63
H1T,H1T 2L2,80
H1T,H1T 2L3,44
H1T,H1T 2L4,49
H1T,H1T 2L5,54
H1T,H1T 2L6,54
H1T,H1T 2L7,52
H1T,H1T 2L8,63
H1T,H1T 2L9,80
H1T,H1T 2M1,80
H1T,H1T 2M2,47
H1T,H1T 2M4,33
H1T,H1T 2M5,42
H1T,H1T 2M6,49
H1T,H1T 2M7,49
H1T,H1T 2M8,54
H1T,H1T 2M9,54
H1T,H1T 2N1,52
H1T,H1T 2N2,61
H1T,H1T 2N3,73
H1T,H1T 2N4,80
H1T,H1T 2N5,53
H1T,H1T 2N6,49
H1T,H1T 2N7,59
H1T,H1T 2N8,53
H1T,H1T 2N9,66
H1T,H1T 2P1,66
H1T,H1T 2P2,73
H1T,H1T 2P3,73
H1T,H1T 2P4,47
H1T,H1T 2P5,40
H1T,H1T 2P6,40
H1T,H1T 2P7,42
H1T,H1T 2P8,42
H1T,H1T 2P9,42
H1T,H1T 2R1,42
H1T,H1T 2R2,42
H1T,H1T 2R3,52
H1T,H1T 2R4,52
H1T,H1T 2R5,59
H1T,H1T 2R6,53
H1T,H1T 2R7,66
H1T,H1T 2R9,79
H1T,H1T 2S1,72
H1T,H1T 2S2,75
H1T,H1T 2S3,79
H1T,H1T 2S4,85
H1T,H1T 2S5,42
H1T,H1T 2S6,48
H1T,H1T 2S7,52
H1T,H1T 2S8,58
H1T,H1T 2S9,58
H1T,H1T 2T1,72
H1T,H1T 2T2,64
H1T,H1T 2T3,75
H1T,H1T 2T4,75
H1T,H1T 2T5,64
H1T,H1T 2T6,52
H1T,H1T 2T7,55
H1T,H1T 2T8,58
H1T,H1T 2T9,59
H1T,H1T 2V1,68
H1T,H1T 2V2,55
H1T,H1T 2V3,46
H1T,H1T 2V4,48
H1T,H1T 2V5,54
H1T,H1T 2V6,54
H1T,H1T 2V7,59
H1T,H1T 2V8,59
H1T,H1T 2V9,65
H1T,H1T 2W1,65
H1T,H1T 2W2,49
H1T,H1T 2W3,46
H1T,H1T 2W4,54
H1T,H1T 2W5,55
H1T,H1T 2W6,60
H1T,H1T 2W7,60
H1T,H1T 2W8,67
H1T,H1T 2W9,67
H1T,H1T 2X1,50
H1T,H1T 2X2,49
H1T,H1T 2X3,58
H1T,H1T 2X4,55
H1T,H1T 2X5,60
H1T,H1T 2X6,63
H1T,H1T 2X7,67
H1T,H1T 2X9,41
H1T,H1T 2Y1,41
H1T,H1T 2Y2,50
H1T,H1T 2Y3,58
H1T,H1T 2Y4,58
H1T,H1T 2Y5,63
H1T,H1T 2Y6,61
H1T,H1T 2Y7,67
H1T,H1T 2Y8,67
H1T,H1T 2Y9,77
H1T,H1T 2Z1,81
H1T,H1T 2Z2,55
H1T,H1T 2Z3,55
H1T,H1T 2Z4,61
H1T,H1T 2Z5,61
H1T,H1T 2Z6,67
H1T,H1T 2Z7,67
H1T,H1T 2Z8,81
H1T,H1T 2Z9,77
H1T,H1T 3A1,55
H1T,H1T 3A2,55
H1T,H1T 3A3,57
H1T,H1T 3A4,63
H1T,H1T 3A6,67
H1T,H1T 3A7,65
H1T,H1T 3A8,63
H1T,H1T 3A9,70
H1T,H1T 3B1,63
H1T,H1T 3B2,57
H1T,H1T 3B3,65
H1T,H1T 3B4,65
H1T,H1T 3B5,63
H1T,H1T 3B6,63
H1T,H1T 3B7,61
H1T,H1T 3B8,61
H1T,H1T 3B9,61
H1T,H1T 3C1,61
H1T,H1T 3C2,64
H1T,H1T 3C3,63
H1T,H1T 3C4,74
H1T,H1T 3C5,74
H1T,H1T 3C6,64
H1T,H1T 3C7,64
H1T,H1T 3C8,67
H1T,H1T 3C9,67
H1T,H1T 3E1,54
H1T,H1T 3E2,56
H1T,H1T 3E3,61
H1T,H1T 3E4,63
H1T,H1T 3E5,64
H1T,H1T 3E6,63
H1T,H1T 3E7,67
H1T,H1T 3E8,62
H1T,H1T 3E9,67
H1T,H1T 3G1,54
H1T,H1T 3G2,54
H1T,H1T 3G3,64
H1T,H1T 3G4,61
H1T,H1T 3G5,63
H1T,H1T 3G6,64
H1T,H1T 3G7,63
H1T,H1T 3G8,67
H1T,H1T 3G9,58
H1T,H1T 3H1,59
H1T,H1T 3H2,61
H1T,H1T 3H3,64
H1T,H1T 3H4,64
H1T,H1T 3H5,67
H1T,H1T 3H6,67
H1T,H1T 3H7,55
H1T,H1T 3H8,61
H1T,H1T 3H9,61
H1T,H1T 3J1,64
H1T,H1T 3J2,63
H1T,H1T 3J3,67
H1T,H1T 3J4,65
H1T,H1T 3J5,55
H1T,H1T 3J6,55
H1T,H1T 3J7,61
H1T,H1T 3J8,61
H1T,H1T 3J9,63
H1T,H1T 3K1,63
H1T,H1T 3K2,65
H1T,H1T 3K3,65
H1T,H1T 3K4,59
H1T,H1T 3K5,57
H1T,H1T 3K6,62
H1T,H1T 3K7,59
H1T,H1T 3K8,63
H1T,H1T 3K9,63
H1T,H1T 3L1,65
H1T,H1T 3L2,65
H1T,H1T 3L3,57
H1T,H1T 3L4,57
H1T,H1T 3L5,65
H1T,H1T 3L6,62
H1T,H1T 3L7,63
H1T,H1T 3L8,63
H1T,H1T 3L9,68
H1T,H1T 3M1,68
H1T,H1T 3M2,57
H1T,H1T 3M3,57
H1T,H1T 3M4,62
H1T,H1T 3M5,60
H1T,H1T 3M6,64
H1T,H1T 3M7,64
H1T,H1T 3M8,68
H1T,H1T 3M9,68
H1T,H1T 3N1,60
H1T,H1T 3N2,60
H1T,H1T 3N3,64
H1T,H1T 3N4,72
H1T,H1T 3N5,57
H1T,H1T 3N6,75
H1T,H1T 3N7,75
H1T,H1T 3N8,75
H1T,H1T 3N9,75
H1T,H1T 3P1,70
H1T,H1T 3P2,66
H1T,H1T 3P3,66
H1T,H1T 3P4,66
H1T,H1T 3P5,66
H1T,H1T 3P6,66
H1T,H1T 3P7,69
H1T,H1T 3P8,69
H1T,H1T 3P9,69
H1T,H1T 3R1,69
H1T,H1T 3R2,70
H1T,H1T 3R3,78
H1T,H1T 3R4,78
H1T,H1T 3R5,78
H1T,H1T 3R6,81
H1T,H1T 3R7,81
H1T,H1T 3R8,58
H1T,H1T 3R9,59
H1T,H1T 3S1,59
H1T,H1T 3S2,78
H1T,H1T 3S3,76
H1T,H1T 3S4,56
H1T,H1T 3S5,76
H1T,H1T 3S6,76
H1T,H1T 3S7,81
H1T,H1T 3S8,75
H1T,H1T 3S9,66
H1T,H1T 3T1,79
H1T,H1T 3T2,79
H1T,H1T 3T3,79
H1T,H1T 3T4,71
H1T,H1T 3T5,82
H1T,H1T 3T6,76
H1T,H1T 3T7,76
H1T,H1T 3T8,78
H1T,H1T 3T9,82
H1T,H1T 3V2,39
H1T,H1T 3W4,75
H1T,H1T 3W5,44
H1T,H1T 3W6,78
H1T,H1T 3W7,62
H1T,H1T 3W8,50
H1T,H1T 3W9,75
H1T,H1T 3X1,53
H1T,H1T 3X2,29
H1T,H1T 3X3,29
H1T,H1T 3X4,75
H1T,H1T 3X5,76
H1T,H1T 3X6,62
H1T,H1T 3X7,83
H1T,H1T 3X8,56
H1T,H1T 3X9,29
H1T,H1T 3Y1,64
H1T,H1T 3Y2,75
H1T,H1T 3Y3,76
H1T,H1T 3Y4,76
H1T,H1T 3Y5,63
H1T,H1T 3Y6,53
H1T,H1T 3Y7,71
H1T,H1T 3Y8,66
H1T,H1T 3Y9,75
H1T,H1T 3Z1,50
H1T,H1T 3Z2,50
H1T,H1T 3Z3,62
H1T,H1T 3Z4,41
H1T,H1T 3Z5,62
H1T,H1T 3Z6,50
H1T,H1T 3Z7,50
H1T,H1T 3Z8,56
H1T,H1T 4A4,84
H1T,H1T 4A5,58
H1T,H1T 4A6,60
H1T,H1T 4A7,76
H1T,H1T 4A8,82
H1T,H1T 4A9,54
H1T,H1T 4B1,84
H1T,H1T 4B2,51
H1T,H1T 4B3,47
H1T,H1T 4B4,51
